date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:37:40	72170/72170	---M--	200	added ('OK')	image/jpeg	etag:%22c44482734dcebc51fa00d06f5a16e7bc%22	https://warisansongket.weebly.com/files/theme/header-bg.jpg?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/header-bgba66.jpg	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:40	125344/125344	---M--	200	added ('OK')	image/jpeg	etag:%22cea5770cd14a226fe96ed9ff53bcd3cf%22	https://warisansongket.weebly.com/files/theme/main-bg.jpg?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/main-bgba66.jpg	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:41	2950/2950	---M--	200	added ('OK')	image/png	etag:%22ec98b4fde31590180657c68b5a16e08b%22	https://warisansongket.weebly.com/files/theme/titlebg.png?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/titlebgba66.png	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:41	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202025%2014:37:41%20GMT	https://warisansongket.weebly.com/files/files/theme/titlebg.png?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/files/theme/titlebgba66.png	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:41	155/155	---M--	200	added ('OK')	image/gif	etag:%22ca645b0398c9fd737e13f2a878ebbd70%22	https://warisansongket.weebly.com/files/theme/navigationli.gif?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/navigationliba66.gif	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:42	244/244	---M--	200	added ('OK')	image/png	etag:%2253d2141f777bd9fea4ffade716d20d0f%22	https://warisansongket.weebly.com/files/theme/header-right-left.png?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/header-right-leftba66.png	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:42	443/443	---M--	200	added ('OK')	image/png	etag:%2233a944c4533c1303334d2d7eb8f47c47%22	https://warisansongket.weebly.com/files/theme/header-right.png?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/header-rightba66.png	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:43	7537/7537	---M--	200	added ('OK')	image/png	etag:%22f47b4f787263c40b526e2606485b89b1%22	https://warisansongket.weebly.com/files/theme/social-beige.png?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/social-beigeba66.png	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:43	984/984	---M--	200	added ('OK')	image/jpeg	etag:%22def9beeaa668e24dbc7b327908867e0c%22	https://warisansongket.weebly.com/files/theme/input-bg.jpg?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/input-bgba66.jpg	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:43	1252/1252	---M--	200	added ('OK')	image/jpeg	etag:%22d81505fda14db89debc6c3700a43d512%22	https://warisansongket.weebly.com/files/theme/submit.jpg?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/submitba66.jpg	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:44	22365/22365	---M--	200	added ('OK')	image/png	etag:%22faabd028f4352c723093fcaf8c97e807%22	https://warisansongket.weebly.com/files/theme/footer-bg.png?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/footer-bgba66.png	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:45	301974/301974	---M--	200	added ('OK')	image/png	etag:%22bbc97e25725c8c0221307ae618e023d6%22	https://warisansongket.weebly.com/files/theme/banner-tall-bg.png?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/banner-tall-bgba66.png	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:45	111257/111257	---M--	200	added ('OK')	image/jpeg	etag:%228f1e74ee30b6ccbc51b4f911895934ee%22	https://warisansongket.weebly.com/files/theme/banner-tall.jpg?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/banner-tallba66.jpg	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:45	68279/68279	---M--	200	added ('OK')	image/png	etag:%2210bc77410b2fd3496bc5e55e1927b40b%22	https://warisansongket.weebly.com/files/theme/banner-short-bg.png?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/banner-short-bgba66.png	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:46	80519/80519	---M--	200	added ('OK')	image/jpeg	etag:%224af67a6b00d9f137c718572de4de1ec0%22	https://warisansongket.weebly.com/files/theme/banner-short.jpg?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/banner-shortba66.jpg	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:46	198231/198231	---M--	200	added ('OK')	image/png	etag:%227555ce190eb3a3eade473d978b9d6bd0%22	https://warisansongket.weebly.com/files/theme/banner-landing-bg.png?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/banner-landing-bgba66.png	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:46	140369/140369	---M--	200	added ('OK')	image/jpeg	etag:%220e48345201dbc6469aefa624d861c522%22	https://warisansongket.weebly.com/files/theme/banner-landing.jpg?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/banner-landingba66.jpg	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:47	437514/437514	---M--	200	added ('OK')	image/jpeg	etag:%229d532da0e6b4cc4e95686b3552af5eca%22	https://warisansongket.weebly.com/files/theme/body-splash-bg.jpg?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/body-splash-bgba66.jpg	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:47	95153/95153	---M--	200	added ('OK')	image/png	etag:%2256393ad25251b5b0aaa738152c09634e%22	https://warisansongket.weebly.com/files/theme/banner-splash-bg.png?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/banner-splash-bgba66.png	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:47	47310/47310	---M--	200	added ('OK')	image/jpeg	etag:%2268c784bd09a06a748cbe0e81a3bff1dc%22	https://warisansongket.weebly.com/files/theme/banner-splash.jpg?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/banner-splashba66.jpg	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:47	11331/11331	---M--	200	added ('OK')	image/jpeg	etag:%2280674449d6c19efa01de20835dba3eb8%22	https://warisansongket.weebly.com/files/theme/footer-splash-bg.jpg?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/footer-splash-bgba66.jpg	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:49	55/55	---M--	200	added ('OK')	image/gif	etag:%222c68de5bfd3f1ba7f702ad922f988190%22	https://warisansongket.weebly.com/files/theme/form-input-bg.gif?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/form-input-bgba66.gif	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
22:37:49	2492/2492	---M--	200	added ('OK')	image/png	etag:%2293552ad81c805082484ee7c0a1142866%22	https://warisansongket.weebly.com/files/theme/button_small_green.png?51969	C:/SONGKET%20ARCHIVE/Cara%20Pembuatan/warisansongket.weebly.com/files/theme/button_small_greenba66.png	(from https://warisansongket.weebly.com/files/main_style.css?1355639691)
